_id,Fecha_Emision,Ano_Proceso,Metodo de Pago,Cuotas Permiso,Codigo_SII,Comuna_Propietario,Comuna_Permiso,Valor_Contado,Total_a_Pagar,Ano_Fabricacion,TipoVehiculo,Marca,Modelo,Cilindrada,Equipamiento,Combustible,Transmision,Tonelaje,Comuna_Anterior,Fecha_Vencimiento
2551,2026-03-12T00:00:00,2026,PRESENCIAL,1ra. Cuota,HB229020325,COYHAIQUE,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2552,2026-03-12T00:00:00,2026,PRESENCIAL,1ra. Cuota,HB229020325,COYHAIQUE,RIO IBANEZ,49602,24801,2025,AUTOMOVIL,SUZUKI,BALENO,1500,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2553,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU227058825,COYHAIQUE,RIO IBANEZ,216196,108098,2025,STATION WAGON,SUBARU,CROSSTREK AWD CVT,2000,FULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2554,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU227058825,COYHAIQUE,RIO IBANEZ,216196,108098,2025,STATION WAGON,SUBARU,CROSSTREK AWD CVT,2000,FULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2555,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU227058825,COYHAIQUE,RIO IBANEZ,216196,108098,2025,STATION WAGON,SUBARU,CROSSTREK AWD CVT,2000,FULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2556,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU227058825,COYHAIQUE,RIO IBANEZ,216196,108098,2025,STATION WAGON,SUBARU,CROSSTREK,2000,NULL,Benc,Aut,0,RIO IBAÑEZ,2026-08-31T00:00:00
2557,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU227058825,COYHAIQUE,RIO IBANEZ,216196,108098,2025,STATION WAGON,SUBARU,CROSSTREK AWD CVT,2000,FULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2558,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2559,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2560,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2561,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2562,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2563,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2564,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2565,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2566,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2567,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT543002525,PUNTA ARENAS,RIO IBANEZ,781239,390620,2025,CAMIONETA,RAM,3500 BIG HORN CREW CAB 6.7 AT 4X4 DSL,6700,NULL,Dies,AUT,0,ALHUE,2026-08-31T00:00:00
2568,2026-03-29T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400,NULL,Dies,MEC,0,ALHUE,2026-08-31T00:00:00
2569,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001225,COYHAIQUE,RIO IBANEZ,62595,31298,2025,STATION WAGON,MG,ZS STD 1.5 MT 4X2 BCN SW E6,1500,NULL,Benc,MEC,0,PEÑALOLEN,2026-08-31T00:00:00
2570,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001225,COYHAIQUE,RIO IBANEZ,62595,31298,2025,STATION WAGON,MG,ZS STD 1.5 MT 4X2 BCN SW E6,1500,NULL,Benc,MEC,0,PEÑALOLEN,2026-08-31T00:00:00
2571,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU111026625,COYHAIQUE,RIO IBANEZ,197334,98667,2025,STATION WAGON,HYUNDAI,TUCSON NX4 PLUS 2.0 AT 4WD BNC SW E6,2000,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2572,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU111026625,COYHAIQUE,RIO IBANEZ,197334,98667,2025,STATION WAGON,HYUNDAI,TUCSON NX4 PLUS 2.0 AT 4WD BNC SW E6,2000,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2573,2026-03-17T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU111026625,COYHAIQUE,RIO IBANEZ,197334,98667,2025,STATION WAGON,HYUNDAI,TUCSON NX4,2000,NULL,Benc,Aut,0,RIO IBAÑEZ,2026-08-31T00:00:00
2574,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU111026625,COYHAIQUE,RIO IBANEZ,197334,98667,2025,STATION WAGON,HYUNDAI,TUCSON NX4 PLUS 2.0 AT 4WD BNC SW E6,2000,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2575,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU111030725,COYHAIQUE,RIO IBANEZ,347047,173524,2025,STATION WAGON,HYUNDAI,SANTA FE MX5 DESIGN 2.5 AT 4X4 BCN SW E6,2497,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2576,2026-03-13T00:00:00,2026,PRESENCIAL,1ra. Cuota,SD235026625,COYHAIQUE,RIO IBANEZ,87170,43585,2025,AUTOMOVIL,TOYOTA,YARIS,1500,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2577,2026-03-13T00:00:00,2026,PRESENCIAL,1ra. Cuota,SD235026625,COYHAIQUE,RIO IBANEZ,87170,43585,2025,AUTOMOVIL,TOYOTA,YARIS,1500,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2578,2026-03-13T00:00:00,2026,PRESENCIAL,1ra. Cuota,SD235026625,COYHAIQUE,RIO IBANEZ,87170,43585,2025,AUTOMOVIL,TOYOTA,YARIS,1500,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2579,2026-03-13T00:00:00,2026,PRESENCIAL,1ra. Cuota,SD235026625,COYHAIQUE,RIO IBANEZ,87170,43585,2025,AUTOMOVIL,TOYOTA,YARIS,1500,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2580,2026-03-12T00:00:00,2026,PRESENCIAL,1ra. Cuota,SD132020425,COYHAIQUE,RIO IBANEZ,46484,23242,2025,AUTOMOVIL,KIA MOTORS,SOLUTO,1400,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2581,2026-03-12T00:00:00,2026,PRESENCIAL,1ra. Cuota,SD132020425,COYHAIQUE,RIO IBANEZ,46484,23242,2025,AUTOMOVIL,KIA MOTORS,SOLUTO,1400,NULL,Benc,Mec,0,RIO IBAÑEZ,2026-08-31T00:00:00
2582,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132027025,PUNTA ARENAS,RIO IBANEZ,115250,57625,2025,STATION WAGON,KIA,SONET EX IVT FULL 1.5 AT 4X2 BCN SW E6,1497,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2583,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132027025,PUNTA ARENAS,RIO IBANEZ,115250,57625,2025,STATION WAGON,KIA,SONET EX IVT FULL 1.5 AT 4X2 BCN SW E6,1497,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2584,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132027025,PUNTA ARENAS,RIO IBANEZ,115250,57625,2025,STATION WAGON,KIA,SONET EX IVT FULL 1.5 AT,1500,NULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2585,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,VN132013025,PUNTA ARENAS,RIO IBANEZ,422559,211280,2025,STATION WAGON,KIA,CARNIVAL EX 3.5 AT 4X2 BCN SW E6,3470,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2586,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,ALHUE,2026-08-31T00:00:00
2587,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026525,PUNTA ARENAS,RIO IBANEZ,126603,63302,2025,STATION WAGON,KIA,SELTOS EX IVT 1.5 AT 4X2 BCN SW E6,1497,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2588,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,ALHUE,2026-08-31T00:00:00
2589,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,ALHUE,2026-08-31T00:00:00
2590,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,ALHUE,2026-08-31T00:00:00
2591,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,ALHUE,2026-08-31T00:00:00
2592,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026525,PUNTA ARENAS,RIO IBANEZ,126603,63302,2025,STATION WAGON,KIA,SELTOS EX IVT 1.5 AT 4X2,1500,NULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2593,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026525,PUNTA ARENAS,RIO IBANEZ,126603,63302,2025,STATION WAGON,KIA,SELTOS EX IVT 1.5 AT 4X2,1500,NULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2594,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026525,PUNTA ARENAS,RIO IBANEZ,126603,63302,2025,STATION WAGON,KIA,SELTOS EX IVT 1.5 AT 4X2,1500,NULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2595,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026525,PUNTA ARENAS,RIO IBANEZ,126603,63302,2025,STATION WAGON,KIA,SELTOS EX IVT 1.5 AT 4X2 BCN SW E6,1497,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2596,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,HUAITECAS,2026-08-31T00:00:00
2597,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2,1500,NULL,BENC,MEC,0,RIO IBAÑEZ,2026-08-31T00:00:00
2598,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN,1500,NULL,BENC,MEC,0,RIO IBAÑEZ,2026-08-31T00:00:00
2599,2026-03-27T00:00:00,2026,PRESENCIAL,Total,CT111001501,RIO IBAÑEZ,RIO IBANEZ,34876,34876,2001,CAMIONETA,HYUNDAI,PORTER,2600,Norm,Dies,Mec,0,RIO IBAÑEZ,2027-03-31T00:00:00
2600,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT 4X2 BCN SW E6,1497,NULL,Benc,MEC,0,ALHUE,2026-08-31T00:00:00
2601,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132026825,PUNTA ARENAS,RIO IBANEZ,105819,52910,2025,STATION WAGON,KIA,SONET EX 1.5 MT  4X2 BCN,1500,NULL,BENC,MEC,0,RIO IBAÑEZ,2026-08-31T00:00:00
2602,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU132027025,PUNTA ARENAS,RIO IBANEZ,115250,57625,2025,STATION WAGON,KIA MOTORS,SONET,1500,NULL,Benc,Aut,0,ALHUE,2026-08-31T00:00:00
2603,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001225,PUNTA ARENAS,RIO IBANEZ,62595,31298,2025,STATION WAGON,MG,ZS STD 1.5 MT 4X2 BCN SW E6,1500,NULL,Benc,MEC,0,PEÑALOLEN,2026-08-31T00:00:00
2604,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001225,PUNTA ARENAS,RIO IBANEZ,62595,31298,2025,STATION WAGON,MG,ZS STD 1.5 MT 4X2 BCN SW E6,1500,NULL,Benc,MEC,0,PEÑALOLEN,2026-08-31T00:00:00
2605,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001425,PUNTA ARENAS,RIO IBANEZ,72812,36406,2025,STATION WAGON,MG,ZS STD 1.5 AT 4X2 BCN SW E6,1500,NULL,Benc,AUT,0,PEÑALOLEN,2026-08-31T00:00:00
2606,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001425,PUNTA ARENAS,RIO IBANEZ,72812,36406,2025,STATION WAGON,MG,ZS STD 1.5 AT 4X2 BCN SW E6,1500,NULL,Benc,AUT,0,PEÑALOLEN,2026-08-31T00:00:00
2607,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001425,PUNTA ARENAS,RIO IBANEZ,72812,36406,2025,STATION WAGON,MG,ZS STD 1.5 AT 4X2 BCN SW E6,1500,NULL,Benc,AUT,0,PEÑALOLEN,2026-08-31T00:00:00
2608,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU164001425,PUNTA ARENAS,RIO IBANEZ,72812,36406,2025,STATION WAGON,MG,ZS STD 1.5 AT 4X2 BCN SW E6,1500,NULL,Benc,AUT,0,PEÑALOLEN,2026-08-31T00:00:00
2609,2026-04-02T00:00:00,2026,PRESENCIAL,Total,CT125001525,RIO IBAÑEZ,RIO IBANEZ,95842,95880,2025,CAMIONETA,JMC,VIGUS,2500,NULL,Dies,Mec,0,COYHAIQUE,2027-03-31T00:00:00
2610,2026-03-25T00:00:00,2026,PRESENCIAL,Total,CT111001503,RIO IBAÑEZ,RIO IBANEZ,34876,34876,2003,CAMIONETA,HINO,DUTRO 4X4 4.6,4600,Norm,Dies,Mec,0,AISEN,2027-03-31T00:00:00
2611,2026-01-15T00:00:00,2026,PRESENCIAL,Total,CO111000719,RIO IBAÑEZ,RIO IBANEZ,103859,17310,2019,STATION WAGON,HYUNDAI,GRAND STAREX 4X4,2500,NULL,Diés,Aut,0,RIO IBAÑEZ,2026-03-31T00:00:00
2612,2026-03-24T00:00:00,2026,PRESENCIAL,Total,CO111000719,RIO IBAÑEZ,RIO IBANEZ,74751,74751,2019,STATION WAGON,HYUNDAI,GRAND STAREX 4X4,2500,NULL,Diés,Aut,0,RIO IBAÑEZ,2027-03-31T00:00:00
2613,2026-03-25T00:00:00,2026,PRESENCIAL,Total,CT125002925,RIO IBAÑEZ,RIO IBANEZ,122800,122800,2025,CAMIONETA,JMC,GRAND AVENUE,2300,NULL,Dies,Mec,0,COYHAIQUE,2027-03-31T00:00:00
2614,2026-04-07T00:00:00,2026,PRESENCIAL,Total,SU176021315,RIO IBAÑEZ,RIO IBANEZ,34876,34928,2015,STATION WAGON,NISSAN,X-TRAIL,2000,NULL,Benc,Aut,0,COYHAIQUE,2027-03-31T00:00:00
2615,2026-03-20T00:00:00,2026,PRESENCIAL,Total,SD160018912,RIO IBAÑEZ,RIO IBANEZ,38251,34876,2012,AUTOMOVIL,MAZDA,DEMIO 4X4 1.3,1300,Full,Benc,Aut,0,AISEN,2027-03-31T00:00:00
2616,2026-03-28T00:00:00,2026,ONLINE,Total,HB227002625,COYHAIQUE,RIO IBANEZ,170190,170190,2025,STATION WAGON,SUBARU,NEW FORESTER,2000,NULL,Benc,Aut,0,RIO IBAÑEZ,2027-03-31T00:00:00
2617,2026-03-24T00:00:00,2026,PRESENCIAL,Total,SU050016925,RIO IBAÑEZ,RIO IBANEZ,47663,47663,2025,STATION WAGON,CHEVROLET,GROOVE,1500,NULL,Benc,Mec,0,COYHAIQUE,2027-03-31T00:00:00
2618,2026-03-28T00:00:00,2026,PRESENCIAL,Total,CT091006625,MAIPU,RIO IBANEZ,274004,274004,2025,CAMIONETA,GREAT WALL,POER,2000,NULL,Dies,Mec,0,RIO IBAÑEZ,2027-03-31T00:00:00
2619,2026-03-31T00:00:00,2026,ONLINE,Total,CT079024825,COYHAIQUE,RIO IBANEZ,1119724,1119725,2025,CAMIONETA,FORD,F150,3500,NULL,Benc,Aut,0,RIO IBAÑEZ,2027-03-31T00:00:00
2620,2026-03-31T00:00:00,2026,ONLINE,Total,CT079023825,COYHAIQUE,RIO IBANEZ,282357,282357,2025,CAMIONETA,FORD,RANGER TM XL 4X4,2000,FULL,DIES,MEC,0,RIO IBAÑEZ,2027-03-31T00:00:00
2621,2026-04-01T00:00:00,2026,ONLINE,Total,SU050017325,RIO IBAÑEZ,RIO IBANEZ,72812,72811,2025,STATION WAGON,CHEVROLET,GROOVE 4X2 1.5,1500,NORM,BENC,MEC,0,RIO IBAÑEZ,2027-03-31T00:00:00
2622,2026-03-29T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400,NULL,Dies,MEC,0,ALHUE,2026-08-31T00:00:00
2623,2026-03-29T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400,NULL,Dies,MEC,0,ALHUE,2026-08-31T00:00:00
2624,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT166008125,PUNTA ARENAS,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442,NULL,Dies,MEC,0,RAUCO,2026-08-31T00:00:00
2625,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT166008125,PUNTA ARENAS,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400,FULL,DIES,MEC,900,RIO IBAÑEZ,2026-08-31T00:00:00
2626,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT166008125,PUNTA ARENAS,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442,NULL,Dies,MEC,0,ALHUE,2026-08-31T00:00:00
2627,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT166008125,PUNTA ARENAS,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400,FULL,DIES,MEC,900,RIO IBAÑEZ,2026-08-31T00:00:00
2628,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT166008125,PUNTA ARENAS,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L200 KATANA XRT 4X4,2400,FULL,DIES,MEC,900,RIO IBAÑEZ,2026-08-31T00:00:00
2629,2026-03-23T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT166008125,PUNTA ARENAS,RIO IBANEZ,285880,142940,2025,CAMIONETA,MITSUBISHI,L-200 KATANA XRT 2.4 MT 4X4 DSL DC E6,2442,NULL,Dies,MEC,0,ALHUE,2026-08-31T00:00:00
2630,2026-04-14T00:00:00,2026,ONLINE,Total,CT235019125,COYHAIQUE,RIO IBANEZ,272602,273142,2025,CAMIONETA,TOYOTA,HILUX,2400,NULL,Dies,Mec,0,RIO IBAÑEZ,2027-03-31T00:00:00
2631,2026-03-29T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400,NULL,Dies,MEC,0,PUNTA ARENAS,2026-08-31T00:00:00
2632,2026-03-29T00:00:00,2026,PRESENCIAL,1ra. Cuota,CT235019125,PUNTA ARENAS,RIO IBANEZ,272602,136301,2025,CAMIONETA,TOYOTA,HILUX DX 2.4 MT 4X4 DSL DC E6,2400,NULL,Dies,MEC,0,PUNTA ARENAS,2026-08-31T00:00:00
2633,2026-03-31T00:00:00,2026,ONLINE,Total,SU166000393,RIO IBAÑEZ,RIO IBANEZ,34876,34876,1993,CAMIONETA,NISSAN,LANCER GLX 1.5,1500,Norm,Benc,Mec,0,RIO IBAÑEZ,2027-03-31T00:00:00
2634,2026-03-30T00:00:00,2026,PRESENCIAL,Total,CT176017306,RIO IBAÑEZ,RIO IBANEZ,34876,34876,2006,CAMIONETA,NISSAN,PIRCK UP D CAB 2.5,2500,Full,Dies,Mec,0,RIO IBAÑEZ,2027-03-31T00:00:00
2635,2026-03-16T00:00:00,2026,ONLINE,Total,CT166004207,RIO IBAÑEZ,RIO IBANEZ,34876,34876,2007,CAMIONETA,MITSUBISHI,L200 DC TD WORK ABS 2AB 4X2,2500,Norm,Dies,Mec,0,RIO IBAÑEZ,2027-03-31T00:00:00
2636,2026-03-28T00:00:00,2026,ONLINE,Total,SD106008407,COYHAIQUE,RIO IBANEZ,41496,34876,2007,AUTOMOVIL,HONDA,ACCORD,2400,Full,Benc,Aut,0,COYHAIQUE,2027-03-31T00:00:00
2637,2026-04-08T00:00:00,2026,ONLINE,Total,NULL,COYHAIQUE,RIO IBANEZ,166305,169340,2025,STATION WAGON,HYUNDAI,TUCSON NX4 MPI,2000,FULL,BENC,AUT,0,RIO IBAÑEZ,2027-03-31T00:00:00
2638,2026-03-16T00:00:00,2026,PRESENCIAL,Total,CT080011925,RIO IBAÑEZ,RIO IBANEZ,144233,144233,2025,CAMIONETA,FOTON,G9,2000,NULL,Dies,Aut,0,RIO IBAÑEZ,2027-03-31T00:00:00
2639,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL SENCE CVT 3F 2.5 AT 4X2 BCN,2500,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2640,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL SENCE CVT 3F 2.5 AT 4X2 BCN,2500,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2641,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL SENCE CVT 3F 2.5 AT 4X2 BCN,2500,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2642,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL SENCE CVT 3F 2.5 AT 4X2 BCN,2500,NULL,Benc,AUT,0,ALHUE,2026-08-31T00:00:00
2643,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL SENCE CVT 3F 2.5,2500,NULL,BENC,AUT,0,RIO IBAÑEZ,2026-08-31T00:00:00
2644,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL SENCE CVT 3F 2.5 AT 4X2 BCN,NULL,NULL,NULL,NULL,0,RIO IBAÑEZ,2026-08-31T00:00:00
2645,2026-03-31T00:00:00,2026,PRESENCIAL,1ra. Cuota,SU176025325,PUNTA ARENAS,RIO IBANEZ,253493,126746,2025,STATION WAGON,NISSAN,X-TRAIL,2500,NULL,Benc,Aut,0,RIO IBAÑEZ,2026-08-31T00:00:00
