id,fecha_emision,ano_proceso,metodo_de_pago,cuotas_permiso,codigo_sii,comuna_propietario,comuna_permiso,valor_contado,total_a_pagar,ano_fabricacion,tipo_vehiculo,marca,modelo,cilindrada,combustible,transmision,comuna_anterior,fecha_vencimiento
119,2026-03-06,2026,PRESENCIAL,Total,SU227002898,RIO IBANEZ,RIO IBANEZ,34876,34876,1998,STATION WAGON,SUBARU,FORESTER 4X4 2.0 AUT,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
120,2026-03-31,2026,ONLINE,Total,SU235002999,COYHAIQUE,RIO IBANEZ,34876,34876,1999,STATION WAGON,TOYOTA,COROLLA,1800.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
121,2026-03-16,2026,ONLINE,Total,SU176018410,COYHAIQUE,RIO IBANEZ,34876,34876,2010,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
122,2026-02-10,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,68923,71382,2000,CAMION,MITSUBISHI,CANTER 4X4 3.0,3000.0,DIES,MEC,RIO IBAÑEZ,2026-09-30
123,2026-03-19,2026,ONLINE,Total,SU229024510,RIO IBANEZ,RIO IBANEZ,39658,34876,2010,STATION WAGON,SUZUKI,GRAND NOMADE,3200.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
124,2026-03-31,2026,ONLINE,Total,SU227030810,RIO IBANEZ,RIO IBANEZ,34876,34876,2010,STATION WAGON,SUBARU,OUTBACK,2500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
125,2026-03-17,2026,PRESENCIAL,Total,CT064005810,RIO IBANEZ,RIO IBANEZ,33715,37366,2010,CAMIONETA,DODGE,DAKOTA,3700.0,BENC,AUT,RIO IBAÑEZ,2026-03-31
126,2026-03-17,2026,PRESENCIAL,Total,CT064005810,RIO IBANEZ,RIO IBANEZ,34876,34876,2010,CAMIONETA,DODGE,DAKOTA,3700.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
127,2026-05-29,2026,PRESENCIAL,Total,SU057001201,RIO IBANEZ,RIO IBANEZ,32333,40612,2001,STATION WAGON,DAEWOO,KORANDO,2300.0,DIES,MEC,RIO IBAÑEZ,2025-03-31
128,2026-05-29,2026,PRESENCIAL,Total,SU057001201,RIO IBANEZ,RIO IBANEZ,33715,37376,2001,STATION WAGON,DAEWOO,KORANDO,2300.0,DIES,MEC,RIO IBAÑEZ,2026-03-31
129,2026-04-10,2026,ONLINE,Total,SU229024010,RIO IBANEZ,RIO IBANEZ,34876,34953,2010,STATION WAGON,SUZUKI,GRAND VITARA,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
130,2026-03-31,2026,ONLINE,Total,CT166004610,RIO IBANEZ,RIO IBANEZ,36506,34876,2010,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
131,2026-04-02,2026,ONLINE,Total,VN235005211,COYHAIQUE,RIO IBANEZ,34876,34891,2011,JEEP,TOYOTA,LAND CRUISER,4000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
132,2026-03-31,2026,ONLINE,Total,SD162024910,RIO IBANEZ,RIO IBANEZ,61297,61297,2010,AUTOMOVIL,MERCEDES BENZ,E 250,1800.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
133,2026-03-31,2026,ONLINE,Total,SU121003810,COLINA,RIO IBANEZ,65813,65813,2010,STATION WAGON,JEEP,WRANGLER,3800.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
134,2026-03-28,2026,ONLINE,Total,CT176028010,RIO IBANEZ,RIO IBANEZ,40097,34876,2010,CAMIONETA,NISSAN,TERRANO DC TDI 4X4 DX SV ABS,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
135,2026-03-24,2026,PRESENCIAL,Total,CT235011610,RIO IBANEZ,RIO IBANEZ,34876,34876,2010,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
136,2026-03-28,2026,ONLINE,Total,SU111008510,RIO IBANEZ,RIO IBANEZ,39658,34876,2010,STATION WAGON,HYUNDAI,SANTA FE,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
137,2026-03-23,2026,ONLINE,Total,SD013009110,PROVIDENCIA,RIO IBANEZ,59047,59047,2010,AUTOMOVIL,AUDI,A4,1800.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
138,2026-03-24,2026,PRESENCIAL,Total,CT166004610,AISEN,RIO IBANEZ,36506,34876,2010,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,AISEN,2027-03-31
139,2026-04-03,2026,ONLINE,Total,CT235012710,RIO IBANEZ,RIO IBANEZ,37068,34899,2010,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
140,2026-03-04,2026,PRESENCIAL,Total,CO184005810,RIO IBANEZ,RIO IBANEZ,34876,34876,2010,FURGON,PEUGEOT,PARTNER,1600.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
141,2026-03-31,2026,ONLINE,Total,SU176019510,VINA DEL MAR,RIO IBANEZ,34876,34876,2010,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
142,2026-04-02,2026,ONLINE,Total,SU111006908,PURRANQUE,RIO IBANEZ,35574,35590,2008,STATION WAGON,HYUNDAI,SANTA FE,2200.0,DIES,AUT,RIO IBAÑEZ,2027-03-31
143,2026-03-27,2026,PRESENCIAL,Total,CT050026011,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,CHEVROLET,LUV,3000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
144,2026-03-17,2026,PRESENCIAL,Total,CT166001493,RIO IBANEZ,RIO IBANEZ,34876,34876,1993,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
145,2026-03-28,2026,ONLINE,Total,SU229024011,COYHAIQUE,RIO IBANEZ,34876,34876,2011,JEEP,SUZUKI,GRAND VITARA GLX SPORT 4X4,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
146,2026-03-23,2026,ONLINE,1ra. Cuota,SU197005210,VITACURA,RIO IBANEZ,34876,17438,2010,STATION WAGON,RENAULT,KOLEOS,2500.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
147,2026-02-17,2026,ONLINE,Total,HB050012211,VITACURA,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,CHEVROLET,SPARK,1200.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
148,2026-04-17,2026,PRESENCIAL,Total,SU225006511,RIO IBANEZ,RIO IBANEZ,30885,43290,2011,STATION WAGON,SSANGYONG,NEW KYRON 4X4 2.0,2000.0,DIES,MEC,RIO IBAÑEZ,2024-03-31
149,2026-04-17,2026,PRESENCIAL,Total,SU225006511,RIO IBANEZ,RIO IBANEZ,32333,40805,2011,STATION WAGON,SSANGYONG,NEW KYRON 4X4 2.0,2000.0,DIES,MEC,OTRA,2025-03-31
150,2026-04-17,2026,PRESENCIAL,Total,SU225006511,RIO IBANEZ,RIO IBANEZ,33715,37605,2011,STATION WAGON,SSANGYONG,NEW KYRON 4X4 2.0,2000.0,DIES,MEC,OTRA,2026-03-31
151,2026-04-17,2026,PRESENCIAL,Total,SU225006511,RIO IBANEZ,RIO IBANEZ,36493,36628,2011,STATION WAGON,SSANGYONG,NEW KYRON 4X4 2.0,2000.0,DIES,MEC,OTRA,2027-03-31
152,2026-03-28,2026,ONLINE,Total,CT166004611,COYHAIQUE,RIO IBANEZ,39562,34876,2011,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
153,2026-04-01,2026,ONLINE,Total,CT079014511,PICHILEMU,RIO IBANEZ,41061,41070,2011,CAMIONETA,FORD,RANGER,2300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
154,2026-04-01,2026,ONLINE,Total,CT079015410,COYHAIQUE,RIO IBANEZ,40566,34884,2010,CAMIONETA,FORD,RANGER,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
155,2026-03-16,2026,ONLINE,Total,VN111006602,RIO IBANEZ,RIO IBANEZ,34876,34876,2002,STATION WAGON,HYUNDAI,GRACE SPR TD AC,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
156,2026-04-06,2026,ONLINE,Total,VN079004411,RIO IBANEZ,RIO IBANEZ,41719,41774,2011,STATION WAGON,FORD,EXPEDITION EDDIE BAUER,5400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
157,2026-04-05,2026,ONLINE,Total,CT235013011,RIO IBANEZ,RIO IBANEZ,34876,34914,2011,CAMIONETA,TOYOTA,TUNDRA,5700.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
158,2026-03-12,2026,ONLINE,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
159,2026-03-27,2026,PRESENCIAL,Total,SU141001096,COYHAIQUE,RIO IBANEZ,32333,40682,1996,STATION WAGON,LAND ROVER,DISCOVERY,3900.0,BENC,AUT,RIO IBAÑEZ,2025-03-31
160,2026-03-27,2026,PRESENCIAL,Total,SU141001096,COYHAIQUE,RIO IBANEZ,33715,37442,1996,STATION WAGON,LAND ROVER,DISCOVERY,3900.0,BENC,AUT,RIO IBAÑEZ,2026-03-31
161,2026-03-27,2026,PRESENCIAL,Total,SU141001096,COYHAIQUE,RIO IBANEZ,34876,34876,1996,STATION WAGON,LAND ROVER,DISCOVERY,3900.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
162,2026-03-12,2026,PRESENCIAL,Total,CT111003204,RIO IBANEZ,RIO IBANEZ,34876,34876,2004,CAMIONETA,HYUNDAI,PORTER STD TD PS,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
163,2026-03-26,2026,PRESENCIAL,Total,CT176019211,RIO IBANEZ,RIO IBANEZ,35118,35118,2011,CAMIONETA,NISSAN,TERRANO,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
164,2026-01-06,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,68923,70989,2000,CAMION,MITSUBISHI,CANTER,3625.0,DIES,MEC,RIO IBAÑEZ,2026-09-30
165,2026-03-05,2026,PRESENCIAL,Total,SD050023811,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,CHEVROLET,CORSA,1600.0,BENC,MEC,COYHAIQUE,2027-03-31
166,2026-03-19,2026,ONLINE,Total,CT111001701,COYHAIQUE,RIO IBANEZ,34876,34876,2001,CAMIONETA,HYUNDAI,PORTER,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
167,2026-03-31,2026,ONLINE,Total,SU235006011,PENALOLEN,RIO IBANEZ,35637,35637,2011,STATION WAGON,TOYOTA,ADVANTAGE,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
168,2026-05-26,2026,PRESENCIAL,Total,SIN_CODIGO,COYHAIQUE,RIO IBANEZ,69889,69889,2012,MINIBUS,MERCEDES BENZ,SPRINTER 413CDI,2200.0,DIES,MEC,RIO IBAÑEZ,2027-05-31
169,2026-03-27,2026,PRESENCIAL,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
170,2026-03-05,2026,ONLINE,Total,CT050028911,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,CHEVROLET,D-MAX,3000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
171,2026-03-28,2026,ONLINE,Total,SU079005311,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,STATION WAGON,FORD,EDGE,3500.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
172,2026-02-27,2026,ONLINE,Total,SD235018811,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,TOYOTA,COROLLA,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
173,2026-03-25,2026,PRESENCIAL,Total,CT176020011,RIO IBANEZ,RIO IBANEZ,39830,34876,2011,CAMIONETA,NISSAN,TERRANO,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
174,2026-03-31,2026,PRESENCIAL,Total,SD197013511,COYHAIQUE,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,RENAULT,SANDERO GT LINE MT,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
175,2026-03-31,2026,ONLINE,Total,CT166004711,RIO IBANEZ,RIO IBANEZ,40780,34876,2011,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
176,2026-03-23,2026,PRESENCIAL,Total,HB235001201,RIO IBANEZ,RIO IBANEZ,34876,34876,2001,AUTOMOVIL,TOYOTA,YARIS SPORT XLI,1300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
177,2026-03-28,2026,ONLINE,Total,SU229024711,COYHAIQUE,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,SUZUKI,SX4,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
178,2026-04-21,2026,PRESENCIAL,Total,CT091002311,RIO IBANEZ,RIO IBANEZ,34876,35036,2011,CAMIONETA,GREAT WALL,WINGLE5 2.2 4X4 2.8,2800.0,DIES,MEC,COYHAIQUE,2027-03-31
179,2026-05-28,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,69889,69889,2011,MINIBUS,MERCEDES BENZ,SPRINTER 413 CDI 2.2,2200.0,DIES,MEC,RIO IBAÑEZ,2027-05-31
180,2026-03-23,2026,ONLINE,Total,CT091002311,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,GREAT WALL,WINGLE5 DCAB 4X4 2.8,2800.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
181,2026-03-31,2026,ONLINE,Total,SU176019611,CHILE CHICO,RIO IBANEZ,40289,40289,2011,STATION WAGON,NISSAN,X-TRAIL,2500.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
182,2026-03-31,2026,ONLINE,Total,VN111015211,MAIPU,RIO IBANEZ,43808,43808,2011,FURGON,HYUNDAI,H1,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
183,2026-03-25,2026,PRESENCIAL,Total,CT166004611,RIO IBANEZ,RIO IBANEZ,39562,34876,2011,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,PAREDONES,2027-03-31
184,2026-03-28,2026,ONLINE,Total,HB050011611,VINA DEL MAR,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,CHEVROLET,SPARK,1000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
185,2026-03-24,2026,PRESENCIAL,Total,CT176029411,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,NISSAN,TERRANO,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
186,2026-03-19,2026,ONLINE,Total,SD050024811,NUNOA,RIO IBANEZ,35233,35233,2011,AUTOMOVIL,CHEVROLET,CRUZE,1800.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
187,2026-03-12,2026,ONLINE,Total,VN235004811,SAN PEDRO DE LA PAZ,RIO IBANEZ,54236,54236,2011,STATION WAGON,TOYOTA,4RUNNER,4000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
188,2026-03-06,2026,ONLINE,Total,SU121002611,LAS CONDES,RIO IBANEZ,39065,39065,2011,STATION WAGON,JEEP,COMPASS,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
189,2026-02-10,2026,PRESENCIAL,Total,CT235011711,RIO IBANEZ,RIO IBANEZ,33715,36954,2011,CAMIONETA,TOYOTA,HILUX,3000.0,DIES,MEC,RIO IBAÑEZ,2026-03-31
190,2026-02-10,2026,PRESENCIAL,Total,CT235011711,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,TOYOTA,HILUX,3000.0,DIES,MEC,OTRA,2027-03-31
191,2026-03-20,2026,PRESENCIAL,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
192,2026-03-25,2026,PRESENCIAL,Total,CT166005311,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,MITSUBISHI,L200,3200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
193,2026-05-26,2026,PRESENCIAL,Total,SIN_CODIGO,RIO IBANEZ,RIO IBANEZ,69889,69889,2011,BUS,HIGER,KLQ6856,2450.0,BENC,MEC,RIO IBAÑEZ,2027-05-31
194,2026-04-01,2026,ONLINE,Total,CT079015411,NUNOA,RIO IBANEZ,46072,46082,2011,CAMIONETA,FORD,RANGER,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
195,2026-05-15,2026,ONLINE,Total,SD050025211,RIO IBANEZ,RIO IBANEZ,34876,35538,2011,STATION WAGON,CHEVROLET,OPTRA,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
196,2026-05-20,2026,ONLINE,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,34876,35577,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
197,2026-03-31,2026,ONLINE,Total,CT176027411,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,NISSAN,TERRANO 4X2 SIN PICK UP,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
198,2026-03-13,2026,PRESENCIAL,Total,CT166004511,RIO IBANEZ,RIO IBANEZ,38039,38039,2011,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,COYHAIQUE,2027-03-31
199,2026-03-28,2026,ONLINE,Total,CT132004305,RIO IBANEZ,RIO IBANEZ,34876,34876,2005,CAMIONETA,KIA MOTORS,FRONTIER,3000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
200,2026-03-27,2026,PRESENCIAL,Total,VN111016911,LAS CONDES,RIO IBANEZ,80509,80509,2011,STATION WAGON,HYUNDAI,VERACRUZ,3800.0,BENC,AUT,LAS CONDES,2027-03-31
201,2026-01-27,2026,PRESENCIAL,2da. Cuota,CT235011611,RIO IBANEZ,RIO IBANEZ,32333,19424,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2025-03-31
202,2026-01-27,2026,PRESENCIAL,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,33715,36924,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2026-03-31
203,2026-04-07,2026,ONLINE,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,34876,34891,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
204,2026-03-06,2026,PRESENCIAL,Total,SU057000800,COYHAIQUE,RIO IBANEZ,33715,37283,2000,STATION WAGON,SSANGYONG,KORANDO 4X4 2.0,2000.0,BENC,MEC,COYHAIQUE,2026-03-31
205,2026-03-06,2026,PRESENCIAL,Total,SU057000800,COYHAIQUE,RIO IBANEZ,34876,34876,2000,STATION WAGON,SSANGYONG,KORANDO 4X4 2.0,2000.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
206,2026-05-22,2026,PRESENCIAL,Total,CT176018604,RIO IBANEZ,RIO IBANEZ,34876,35591,2004,CAMIONETA,NISSAN,ATLAS 4X4 3.1,3200.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
207,2026-03-13,2026,PRESENCIAL,Total,CT176019511,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,NISSAN,TERRANO,2400.0,BENC,MEC,COYHAIQUE,2027-03-31
208,2026-03-25,2026,PRESENCIAL,Total,CT176020011,RIO IBANEZ,RIO IBANEZ,39830,34876,2011,CAMIONETA,NISSAN,TERRANO,2500.0,DIES,MEC,AISEN,2027-03-31
209,2026-03-12,2026,ONLINE,Total,VN235005311,VITACURA,RIO IBANEZ,97202,97202,2011,STATION WAGON,TOYOTA,LAND CRUISER,4000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
210,2026-03-31,2026,ONLINE,Total,HB229009211,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,SUZUKI,ALTO,800.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
211,2026-04-10,2026,PRESENCIAL,Total,CT235011511,OVALLE,RIO IBANEZ,39562,39649,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,MONTE PATRIA,2027-03-31
212,2026-03-31,2026,ONLINE,Total,HB229011011,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,AUTOMOVIL,SUZUKI,ALTO 800 GL2,800.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
213,2026-03-27,2026,PRESENCIAL,Total,CT235011611,COYHAIQUE,RIO IBANEZ,34876,34876,2011,CAMIONETA,TOYOTA,HILUX DIESEL 4X4 A/A,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
214,2026-04-01,2026,PRESENCIAL,Total,HB229007805,COYHAIQUE,RIO IBANEZ,34876,34883,2005,AUTOMOVIL,SUZUKI,SWIFT 1.3 GL,1300.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
215,2026-03-31,2026,ONLINE,Total,SU121003111,RIO IBANEZ,RIO IBANEZ,40289,34876,2011,STATION WAGON,JEEP,PATRIOT SPORT,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
216,2026-03-24,2026,PRESENCIAL,Total,SU235007211,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,JEEP,TOYOTA,LAND CRUISER,2700.0,BENC,MEC,COYHAIQUE,2027-03-31
217,2026-03-31,2026,ONLINE,Total,CT176026311,RIO IBANEZ,RIO IBANEZ,41268,34876,2011,CAMIONETA,NISSAN,TERRANO,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
218,2026-04-01,2026,ONLINE,Total,SU229023811,RIO IBANEZ,RIO IBANEZ,34876,34884,2011,STATION WAGON,SUZUKI,GRAND VITARA GLX,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
219,2026-04-07,2026,ONLINE,Total,CT235011611,RIO IBANEZ,RIO IBANEZ,34876,34930,2011,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
220,2026-04-02,2026,ONLINE,Total,CT166004511,RIO IBANEZ,RIO IBANEZ,38039,34891,2011,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
221,2026-03-28,2026,ONLINE,Total,MT241001615,COYHAIQUE,RIO IBANEZ,34876,34876,2015,MOTO,VESPA,PRIMAVERA,150.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
222,2026-05-27,2026,PRESENCIAL,Total,SIN_CODIGO,COYHAIQUE,RIO IBANEZ,69889,69889,2012,BUS,MARCO POLO,VOLARE,2450.0,DIES,MEC,RIO IBAÑEZ,2027-05-31
223,2026-03-31,2026,ONLINE,Total,SU121002611,COYHAIQUE,RIO IBANEZ,39065,34876,2011,STATION WAGON,JEEP,COMPASS,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
224,2026-03-31,2026,ONLINE,Total,MT032015516,COYHAIQUE,RIO IBANEZ,34876,34876,2016,MOTO,B.M.W,F,800.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
225,2026-03-03,2026,ONLINE,1ra. Cuota,SD132012111,TALAGANTE,RIO IBANEZ,34876,17438,2011,AUTOMOVIL,KIA MOTORS,RIO,1400.0,BENC,MEC,RIO IBAÑEZ,2026-08-31
226,2026-04-08,2026,ONLINE,Total,CT079016811,COYHAIQUE,RIO IBANEZ,34876,34937,2011,CAMIONETA,FORD,F150,5000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
227,2026-02-24,2026,ONLINE,Total,CT235011711,COYHAIQUE,RIO IBANEZ,34876,34876,2011,CAMIONETA,TOYOTA,HILUX,3000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
228,2026-04-01,2026,PRESENCIAL,Total,CT079015411,RIO IBANEZ,RIO IBANEZ,34876,34883,2011,CAMIONETA,FORD,RANGER,2500.0,DIES,MEC,COYHAIQUE,2027-03-31
229,2026-03-12,2026,ONLINE,Total,SU229023811,PROVIDENCIA,RIO IBANEZ,34876,34876,2011,STATION WAGON,SUZUKI,GRAND VITARA,1600.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
230,2026-03-28,2026,ONLINE,Total,CT176019511,RIO IBANEZ,RIO IBANEZ,34876,34876,2011,CAMIONETA,NISSAN,TERRANO,2400.0,BENC,MEC,RIO IBAÑEZ,2027-03-31
231,2026-05-28,2026,PRESENCIAL,Total,CT176029311,RIO IBANEZ,RIO IBANEZ,38743,39592,2011,CAMIONETA,NISSAN,TERRANO,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
232,2026-03-31,2026,ONLINE,Total,CT166004312,COYHAIQUE,RIO IBANEZ,34876,34876,2012,CAMIONETA,MITSUBISHI,L200,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
233,2026-03-28,2026,ONLINE,Total,CT091002712,RIO IBANEZ,RIO IBANEZ,34876,34876,2012,CAMIONETA,GREAT WALL,WINGLE5,2000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
234,2026-03-31,2026,ONLINE,Total,SU050007712,RIO IBANEZ,RIO IBANEZ,34876,34876,2012,STATION WAGON,CHEVROLET,CAPTIVA,2400.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
235,2026-03-31,2026,ONLINE,Total,CT176029312,RIO IBANEZ,RIO IBANEZ,41807,34876,2012,CAMIONETA,NISSAN,TERRANO,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
236,2026-04-02,2026,PRESENCIAL,Total,CT160010012,COYHAIQUE,RIO IBANEZ,34876,34890,2012,CAMIONETA,MAZDA,BT50,2500.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
237,2026-03-04,2026,ONLINE,Total,CT235013412,RIO IBANEZ,RIO IBANEZ,34876,34876,2012,CAMIONETA,TOYOTA,HILUX,3000.0,DIES,MEC,RIO IBAÑEZ,2027-03-31
238,2026-03-12,2026,ONLINE,Total,SU176020212,COYHAIQUE,RIO IBANEZ,41487,34876,2012,STATION WAGON,NISSAN,QASHQAI,2000.0,BENC,AUT,RIO IBAÑEZ,2027-03-31
239,2026-03-31,2026,ONLINE,1ra. Cuota,CT235013312,RIO IBANEZ,RIO IBANEZ,34876,17438,2012,CAMIONETA,TOYOTA,HILUX,2500.0,DIES,MEC,RIO IBAÑEZ,2026-08-31
240,2026-04-30,2026,ONLINE,Total,SIN_CODIGO,COYHAIQUE,RIO IBANEZ,206769,218620,2012,CAMION,FORD,CARGO 3132L,3625.0,DIES,MEC,RIO IBAÑEZ,2026-09-30
241,2026-05-22,2026,PRESENCIAL,Total,VN080000412,RIO IBANEZ,RIO IBANEZ,32732,42004,2012,MINIBUS,FOTON,VIEW,2200.0,BENC,MEC,RIO IBAÑEZ,2025-03-31
242,2026-05-22,2026,PRESENCIAL,Total,VN080000412,RIO IBANEZ,RIO IBANEZ,33715,38240,2012,MINIBUS,FOTON,VIEW,2200.0,BENC,MEC,RIO IBAÑEZ,2026-03-31
